,name,age,position1,position2,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
440,Ulises Segura DC United,28, AM(CLR),,5(2),477,-,0.7,18.7,75.6,0.6,0.4,-,6.42
441,George Campbell Atlanta United,20, D(C),,0(1),46,-,-,43.0,83.7,-,3,-,6.42
442,Gerso Kansas City,30, AM(LR),,9(7),708,3,0.6,10.2,73.6,0.3,0.1,-,6.42
443,Abu Danladi Nashville SC,26, AM(R),FW,7(10),578,1,0.5,7.6,76.7,0.1,0.1,-,6.41
444,Francisco Ginella Los Angeles FC,22, M(C),,13(6),1030,1,0.5,35.6,83.0,0.1,1.3,-,6.41
445,Connor Sparrow Chicago,27, Goalkeeper,,1,90,-,-,26.0,50.0,-,3,-,6.41
446,Sam Nicholson Colorado,26, M(CLR),FW,2,175,-,1,22.5,84.4,1,-,-,6.41
447,Zico Bailey FC Cincinnati,21, D(R),,3(2),297,-,0.8,28.0,89.3,0.2,1.8,-,6.41
448,Ranko Veselinovic Vancouver,22, D(C),,13(2),1116,-,0.1,35.4,85.3,0.1,2.9,-,6.41
449,Ethan Zubak L.A. Galaxy,23, FW,,10(4),698,-,0.2,10.7,71.3,-,0.1,-,6.41
450,Chris Wondolowski San Jose,38, AM(CR),FW,13(6),1225,1,0.5,15.2,78.1,-,1.2,0.1,6.41
451,Michael Baldisimo Vancouver,21, M(C),,7(6),704,-,0.5,30.9,84.8,0.7,4.0,-,6.41
452,Brandon Vázquez FC Cincinnati,23, FW,,8(8),711,2,0.3,9.9,61.4,-,0.4,-,6.41
453,Kenneth Kronholm Chicago,36, GK,,2,180,-,-,27.0,75.9,-,8.0,-,6.4
454,Aljaz Struna Houston,31, D(CR),,13(1),1168,-,0.1,53.6,88.4,-,2.9,-,6.4
455,Andy Rose Vancouver,31, D(C),M(CR),10(3),854,1,0.2,33.3,82.9,-,3.5,-,6.4
456,Nicolás Mezquida Colorado,29, AM(CLR),FW,2(12),387,1,0.4,14.8,80.7,-,0.5,-,6.4
457,Saad Abdul-Salaam FC Cincinnati,30, D(R),,4(1),328,-,0.2,28.2,85.1,-,1.2,-,6.4
458,Jesús Ferreira FC Dallas,20, AM(C),FW,12(6),921,1,0.4,18.8,74.3,0.1,0.9,-,6.39
459,Eriq Zavaleta Toronto,29, D(C),,3(1),256,-,-,38.8,89.7,-,2.0,-,6.39
460,José Bizama Houston,27, D(R),,6(2),569,-,0.5,27.5,80.0,0.6,0.6,-,6.39
461,Marc Rzatkowski New York,31, M(CR),,7(6),626,1,0.9,22.6,77.6,0.8,1.2,-,6.38
462,Daniel Ríos Nashville SC,26, FW,,8(10),701,-,0.4,9.3,82.6,-,0.2,-,6.38
463,Waylon Francis Columbus,31, D(L),M(L),2(2),196,-,0.5,17.8,78.9,0.5,0.5,-,6.38
464,Christian Ramírez Houston,30, FW,,8(7),675,1,0.5,10.6,71.7,-,0.7,0.1,6.38
465,Jordy Delem Seattle,28, D(R),DMC,8(5),643,-,0.2,25.0,87.4,-,1.2,-,6.38
466,Noah Billingsley Minnesota United,24, Defender,,0(1),6,-,-,4.0,75.0,-,-,-,6.38
467,Jesse González FC Dallas,26, GK,,2,180,-,-,25.0,78.0,-,3,-,6.38
468,Marlon Hairston Minnesota United,27, D(R),M(CR),4(4),401,-,0.3,21.9,85.1,-,0.8,-,6.37
469,Sam Junqua Houston,25, D(CL),M(L),2(6),242,-,0.1,9.5,76.3,-,0.3,-,6.37
470,Corey Baird Salt Lake,25, AM(LR),FW,14(4),1284,1,0.8,23.4,76.8,0.2,0.5,-,6.37
471,Krisztián Németh Columbus,32, AM(LR),FW,2(2),186,-,-,8.8,77.1,0.3,0.3,-,6.37
472,Giancarlo González L.A. Galaxy,33, D(C),,7(1),574,-,-,27.5,76.4,-,2.9,-,6.36
473,Sebastien Ibeagha New York City FC,29, D(C),,2(5),282,-,-,15.1,84.0,-,0.6,-,6.36
474,Nicolas Benezet Colorado,30, AM(CLR),,2(7),292,-,0.8,17.7,83.6,0.4,0.3,-,6.36
475,Ola Kamara DC United,32, AM(L),FW,16(4),1264,-,0.5,17.8,74.1,-,0.6,-,6.36
476,Warren Creavalle Philadelphia,31, D(R),DMC,3(5),273,-,0.3,14.3,80.7,-,0.8,-,6.36
477,David Accam Nashville SC,31, AM(LR),FW,2(5),205,-,0.4,6.6,76.1,0.3,0.1,0.1,6.36
478,Omir Fernandez New York,22, AM(L),,4(8),435,1,0.5,10.0,70.0,-,0.2,-,6.36
479,Derek Cornelius Vancouver,23, D(C),,10(1),904,-,-,38.6,85.4,-,3.0,-,6.35
480,Youness Mokhtar Columbus,30, AM(LR),,8(8),640,-,0.3,13.4,80.5,0.3,0.6,-,6.35
481,Dylan Nealis Inter Miami CF,23, D(R),M(R),8(9),935,-,0.6,22.8,77.8,0.2,1.3,-,6.35
482,Gelmin Rivas DC United,32, FW,,7(6),502,-,0.2,8.5,75.5,-,0.3,-,6.35
483,Derrick Etienne Columbus,24, AM(LR),FW,7(11),727,1,0.6,12.4,78.0,0.1,0.3,-,6.35
484,Taylor Washington Nashville SC,28, M(L),,2(12),391,1,0.6,10.1,80.9,0.6,0.3,-,6.35
485,Sebastian Berhalter Columbus,20, DMC,,3(3),314,-,0.7,31.3,86.7,-,3.3,-,6.34
486,Miguel Ángel Navarro Chicago,22, D(L),M(L),9(7),807,1,0.7,21.8,75.6,0.4,1.4,-,6.34
487,Moses Nyeman DC United,18, M(C),,5(6),491,-,0.2,23.5,81.5,0.1,1.2,-,6.34
488,Cade Cowell San Jose,18, AM(L),FW,4(12),462,1,0.4,6.2,70.7,0.1,0.2,0.1,6.34
489,Guram Kashia San Jose,34, D(C),,3,218,-,0.3,52.7,77.2,-,5.0,-,6.34
490,Shea Salinas San Jose,35, D(L),M(CLR),4(16),701,2,0.7,14.0,82.1,0.2,0.7,-,6.33
491,Álvaro Barreal FC Cincinnati,21, AM(LR),,4(1),325,-,-,15.8,69.6,0.4,0.8,-,6.33
492,Luis Felipe Fernandes San Jose,25, DMC,,2(3),197,-,0.2,18.4,82.6,-,0.4,-,6.33
493,Brayan Beckeles Nashville SC,35, Defender,,1(1),72,-,-,14.5,79.3,-,1.0,-,6.33
494,Aaron Schoenfeld Minnesota United,31, FW,,2(9),280,-,0.3,6.3,65.2,-,0.2,-,6.33
495,Julián Carranza Inter Miami CF,21, FW,,4(9),414,-,0.3,4.3,71.4,-,0.2,-,6.33
496,Andrew Tarbell Columbus,28, GK,,5(1),469,-,-,22.3,61.9,-,4.8,-,6.33
497,Laurent Ciman Toronto,36, D(C),,5(4),466,-,-,28.8,84.2,-,2.4,-,6.33
498,Fatai Alashe Columbus,28, D(C),DMC,6(2),439,-,0.5,28.3,84.1,-,1.9,-,6.33
499,Liam Fraser Toronto,23, DMC,,4(8),412,-,0.1,28.3,88.8,-,3.1,-,6.32
500,Emanuel Maciel Montreal,24, DMC,,9(1),707,2,0.7,38.4,81.0,0.3,2.6,-,6.32
501,Orji Okwonkwo Montreal,23, AM(LR),,4(6),412,1,0.1,10.5,75.2,-,0.3,-,6.32
502,David Jensen New York,29, GK,,7(1),658,-,-,20.4,39.3,-,4.9,-,6.32
503,Matheus Rossetto Atlanta United,25, M(CR),,9(5),711,-,0.6,33.0,89.8,0.2,1.9,-,6.32
504,Joel Waterman Montreal,25, D(C),,6(1),547,1,0.3,44.7,86.3,-,2.3,-,6.32
505,Robinho Orlando City,26, AM(LR),,2(3),144,-,0.2,12.8,84.4,0.2,0.4,-,6.32
506,Chicharito L.A. Galaxy,33, FW,,5(5),578,-,0.4,12.9,76.7,-,0.9,-,6.32
507,Leonard Owusu Vancouver,24, M(C),,11(6),1095,1,0.2,26.9,87.3,-,2,-,6.32
508,Dominique Badji Nashville SC,29, AM(LR),FW,10(2),751,1,0.6,10.8,75.4,0.3,0.1,-,6.31
509,Dairon Asprilla Portland,29, AM(LR),FW,0(3),46,-,-,4.0,58.3,0.3,-,-,6.31
510,Jimmy Medranda Nashville SC,27, D(L),M(CLR),0(1),8,-,1,7.0,42.9,1,-,-,6.31
511,Tsubasa Endoh Toronto,28, M(CLR),,5(9),444,-,0.5,12.2,85.4,0.5,0.4,-,6.31
512,Erickson Gallardo Toronto,25, AM(R),,2(2),145,-,0.5,8.8,62.9,0.5,-,-,6.3
513,Jonathan Klinsmann L.A. Galaxy,24, GK,,4,360,-,-,20.0,45.0,-,5.8,-,6.3
514,Alvas Powell Inter Miami CF,27, D(R),,2(1),186,-,-,21.3,67.2,-,1.7,-,6.3
515,Chris Odoi-Atsem DC United,26, D(R),,7(5),661,-,0.3,20.0,75.4,0.4,0.7,-,6.3
516,Andrew Putna Salt Lake,27, GK,,15,1350,-,-,28.8,47.5,-,5.7,-,6.29
517,Clint Irwin Colorado,32, GK,,3,270,-,-,26.0,66.7,-,6.3,-,6.29
518,Ethan Dobbelaere Seattle,19, Midfielder,,1,54,-,-,9.0,100.0,1,-,-,6.29
519,Jonathan dos Santos L.A. Galaxy,31, M(CR),,6(6),610,-,0.5,32.7,89.0,0.1,2.1,-,6.29
520,Nick Besler Salt Lake,28, D(C),DMC,6(4),544,-,0.2,27.3,82.8,0.1,1.9,-,6.29
521,Mathieu Deplagne FC Cincinnati,30, D(CLR),,11(2),995,-,0.4,45.5,82.9,-,2.1,-,6.29
522,Chris Cadden Columbus,25, D(R),M(R),2(4),234,-,0.3,19.5,82.9,0.3,1.2,-,6.29
523,Handwalla Bwana Nashville SC,24, AM(LR),,0(2),41,-,0.5,6.5,84.6,0.5,-,-,6.29
524,Greg Ranjitsingh Minnesota United,28, GK,,3,270,-,-,23.7,69.0,-,4.3,-,6.28
525,Kwadwo Opoku Los Angeles FC,20, Forward,,0(3),52,1,0.3,6.7,75.0,-,0.3,-,6.28
526,Jalil Anibaba Nashville SC,33, D(CLR),,6(6),583,-,-,16.9,75.9,-,1.3,-,6.28
527,Ricardo Pepi FC Dallas,18, FW,,4(12),427,1,0.3,6.9,81.1,-,0.1,0.1,6.28
528,Christian Torres Los Angeles FC,17, Forward,,2(6),214,-,0.4,8.0,79.7,0.3,0.1,-,6.28
529,Jack Maher Nashville SC,22, D(C),,2(1),127,-,-,14.7,81.8,-,2,-,6.28
530,Allan Cruz FC Cincinnati,25, M(CR),,8(5),725,-,0.8,16.8,75.2,0.2,1.1,0.1,6.28
531,Jimmy Medranda Seattle,27, D(L),M(CLR),0(2),12,-,-,7.0,85.7,-,-,-,6.28
532,Kai Koreniuk L.A. Galaxy,23, Forward,,0(4),12,-,-,2.5,80.0,-,-,-,6.28
533,Scott Caldwell New England,30, DMC,,12(3),946,-,0.1,39.1,86.9,-,2.5,0.1,6.27
534,Jayden Nelson Toronto,19, Forward,,1(6),141,-,-,6.4,71.1,-,0.1,-,6.27
535,Antonio Delamea Mlinar New England,30, D(C),,2(1),140,-,-,18.3,80.0,-,1,-,6.27
536,Matheus Aiás Orlando City,24, Forward,,0(4),19,-,-,1.8,71.4,-,-,-,6.27
537,Seth Sinovic New England,34, D(L),,0(1),13,-,1,11.0,81.8,-,-,-,6.27
538,Will Bruin Seattle,32, FW,,4(10),489,-,0.2,8.2,71.3,-,0.3,-,6.27
539,Kamohelo Mokotjo FC Cincinnati,30, DMC,,6(3),551,-,0.4,50.8,91.0,0.1,2.7,-,6.27
540,Carles Gil New England,28, AM(CR),,2(2),214,-,1.5,36.3,82.8,0.8,1.0,-,6.26
541,Eric Miller Nashville SC,28, D(CLR),M(R),5(1),437,-,-,27.2,74.8,0.3,1.0,-,6.26
542,Yordy Reyna Vancouver,28, AM(CLR),FW,2(3),199,-,0.8,14.6,91.8,-,1.2,0.2,6.26
543,Greg Garza FC Cincinnati,30, D(L),M(L),6(2),467,-,0.9,25.5,89.7,0.8,0.8,-,6.25
544,Erick Torres Atlanta United,28, FW,,4(9),495,-,-,7.0,68.1,-,0.2,-,6.25
545,Oniel Fisher DC United,29, D(LR),,5(7),546,-,0.2,15.4,74.1,0.3,1.1,-,6.25
546,John McCarthy Inter Miami CF,29, GK,,8,720,-,-,16.9,58.5,-,4.1,-,6.25
547,Andy Najar Los Angeles FC,28, D(CR),M(R),1(6),158,1,0.4,12.6,84.1,0.1,0.6,-,6.25
548,Patrick Mullins Toronto,29, FW,,4(12),416,1,0.3,7.9,70.6,0.1,0.3,-,6.24
549,Diedie Traore L.A. Galaxy,22, Defender,,0(4),60,-,0.3,8.5,88.2,0.3,0.3,-,6.24
550,Siem de Jong FC Cincinnati,32, AM(CL),FW,7(6),704,-,0.4,17.2,80.7,0.2,1.2,-,6.24
551,Spencer Richey FC Cincinnati,29, GK,,9(1),819,-,-,23.9,72.8,-,6.3,-,6.24
552,Sam Johnson Salt Lake,28, FW,,2(5),270,-,0.7,9.1,57.8,-,-,-,6.24
553,Joey Dezart Orlando City,23, DMC,,4(7),375,-,0.1,17.5,83.4,-,0.8,-,6.24
554,Micheal Azira Chicago,34, DMC,,1(5),125,-,0.2,11.7,81.4,-,0.7,-,6.24
555,Justin Portillo Salt Lake,29, DMC,,3(2),265,-,-,27.4,88.3,0.2,3,-,6.23
556,Jürgen Locadia FC Cincinnati,28, AM(LR),FW,15(2),1364,-,0.6,23.1,79.8,0.1,0.9,-,6.23
557,Ballou Tabla Montreal,22, AM(L),,0(4),85,-,-,6.3,80.0,-,-,-,6.23
558,Tosaint Ricketts Vancouver,34, FW,,5(11),458,-,-,5.9,74.7,-,0.1,-,6.23
559,Thomás Chacón Minnesota United,21, Midfielder,,1(2),127,-,-,8.3,72.0,0.3,0.7,-,6.22
560,Handwalla Bwana Seattle,24, AM(LR),,1(2),65,-,0.3,7.3,63.6,-,-,-,6.22
561,Andrew Wooten Philadelphia,32, AM(R),FW,4(12),447,2,0.4,7.4,74.6,0.1,0.3,-,6.22
562,Emmanuel Boateng Columbus,27, AM(CLR),,3(7),325,-,0.6,10.9,80.7,-,0.2,-,6.22
563,Eric Calvillo San Jose,23, Midfielder,,1(5),184,-,0.3,15.2,87.9,0.2,1,-,6.21
564,Alan Winn Nashville SC,25, Forward,,1(6),239,-,-,15.9,81.1,0.1,0.3,-,6.21
565,Danilo Silva Los Angeles FC,34, D(CR),,1,39,-,-,14.0,78.6,-,2,-,6.21
566,Tommy McNamara Houston,30, M(CLR),,2,163,-,0.5,27.0,74.1,-,1,0.5,6.21
567,Yordy Reyna DC United,28, AM(CLR),FW,3(2),237,-,0.4,16.4,80.5,-,1.2,-,6.21
568,Boniek García Houston,37, D(CR),M(CLR),4(11),566,-,0.3,19.4,84.2,-,1.1,0.1,6.2
569,Theo Bair Vancouver,22, AM(R),FW,5(8),341,-,0.1,6.3,78.0,0.1,-,-,6.2
570,Cameron Duke Kansas City,20, M(C),,2(6),218,-,0.8,6.4,74.5,0.1,0.1,-,6.2
571,Kekuta Manneh FC Cincinnati,26, AM(CLR),FW,0(1),11,-,-,2.0,100.0,-,1,-,6.2
572,Shamit Shome Montreal,24, DMC,,3(7),233,-,0.1,8.7,79.3,-,0.4,-,6.2
573,Fanendo Adi Columbus,31, FW,,1(8),137,-,0.2,4.9,65.9,-,0.1,-,6.2
574,Clément Bayiha Montreal,22, AM(R),,1(3),67,-,0.3,6.3,76.0,-,0.3,-,6.2
575,Tony Rocha New York City FC,28, DMC,,0(11),51,-,0.2,3.5,79.5,0.1,-,-,6.2
576,Erik Dueñas Los Angeles FC,17, Midfielder,,0(2),35,-,0.5,11.0,72.7,1,-,-,6.2
577,Felipe Hernandez Kansas City,23, M(C),,8(7),749,-,0.1,11.1,75.3,0.1,0.3,-,6.19
578,Samuel Tetteh New York,25, Forward,,4(6),330,-,-,9.3,76.3,-,0.3,-,6.19
579,Alexander Alvarado Orlando City,22, Midfielder,,0(2),25,-,-,5.0,90.0,-,-,-,6.18
580,Román Torres Seattle,35, D(C),,0(3),27,-,-,11.3,85.3,-,0.3,-,6.18
581,Elliot Collier Chicago,26, Forward,,2(16),486,-,0.2,6.7,61.7,-,0.1,-,6.18
582,Paul Marie San Jose,26, D(LR),,3(7),282,-,0.1,13.0,78.5,0.2,0.8,-,6.18
583,Jahkeele Marshall-Rutty Toronto,17, Forward,,0(1),18,-,-,11.0,100.0,-,-,-,6.17
584,Jay Chapman Inter Miami CF,27, M(CLR),,2(3),174,-,0.4,16.6,90.4,-,0.6,-,6.17
585,Hector Jimenez Columbus,33, D(LR),M(R),2(3),151,-,0.8,15.2,84.2,0.2,0.4,-,6.16
586,Alex De John Orlando City,30, D(CR),,0(6),54,-,0.2,3.0,66.7,-,-,-,6.16
587,Brandt Bronico Chicago,26, D(R),DMC,3(7),275,-,0.1,16.9,75.7,0.1,0.6,-,6.16
588,Tyler Wolff Atlanta United,18, Midfielder,,1(4),118,-,-,9.0,84.4,-,0.6,-,6.16
589,Christian Makoun Inter Miami CF,21, D(C),,2(2),187,-,-,15.5,64.5,-,1.5,-,6.16
590,Douglas Martínez Salt Lake,24, FW,,7(8),637,-,0.5,9.9,83.9,0.1,0.1,-,6.16
591,Laurence Wyke Atlanta United,25, Midfielder,,2(5),226,-,-,22.4,78.3,-,2,-,6.16
592,Harry Shipp Seattle,30, AM(CLR),FW,0(2),38,-,-,11.0,72.7,0.5,-,-,6.15
593,Mathias Jørgensen New York,21, Forward,,2(6),265,-,0.1,5.5,50.0,-,-,-,6.15
594,Cameron Dunbar L.A. Galaxy,19, Forward,,0(3),15,-,-,1.0,66.7,-,-,-,6.15
595,Carlos Terán Chicago,21, D(C),,0(2),14,-,-,5.5,63.6,-,0.5,-,6.15
596,Carlos Harvey L.A. Galaxy,21, Midfielder,,1(4),105,-,0.2,8.8,86.4,-,0.8,-,6.14
597,Román Torres Inter Miami CF,35, D(C),,2(1),145,-,0.3,15.7,63.8,-,1.7,-,6.14
598,Dániel Sallói Kansas City,25, AM(L),FW,1(4),159,-,0.4,7.4,89.2,-,-,-,6.14
599,James Musa Minnesota United,29, Midfielder,,2(3),155,-,0.4,19.6,84.7,-,1.6,-,6.14
600,Brandon Servania FC Dallas,22, DMC,,4(8),398,-,0.3,13.6,77.3,0.1,0.3,-,6.13
601,Robbie Robinson Inter Miami CF,22, AM(L),FW,4(8),437,-,0.3,6.8,81.7,-,-,-,6.13
602,Nicolás Acevedo New York City FC,22, DMC,,1(11),128,-,-,8.0,84.4,-,0.4,-,6.13
603,Erik Sorga DC United,22, FW,,5(11),625,-,0.3,10.9,78.3,-,0.1,-,6.13
604,Mason Toye Montreal,23, FW,,2(4),151,1,0.3,5.5,84.8,0.2,0.2,-,6.12
605,Manuel Castro Atlanta United,26, AM(R),,2(5),154,-,0.1,5.3,73.0,-,-,-,6.12
606,Shandon Hopeau Seattle,22, Forward,,0(2),12,-,-,4.5,100.0,-,-,-,6.12
607,Caleb Stanko FC Cincinnati,28, DMC,,3(7),266,-,0.1,13.6,84.6,-,1,-,6.12
608,Bryce Duke Los Angeles FC,20, AM(C),,2(7),222,-,0.3,17.3,79.5,0.2,0.2,-,6.12
609,Marcelo Palomino Houston,20, Midfielder,,0(3),21,-,0.3,7.7,95.7,0.3,0.3,-,6.11
610,Miguel Ibarra Seattle,31, M(LR),,2(7),168,-,-,6.1,72.7,-,0.1,-,6.11
611,Danny Leyva Seattle,18, DMC,,1,46,-,1,22.0,95.5,-,-,-,6.11
612,Gilbert Fuentes San Jose,19, Midfielder,,0(1),5,-,-,10.0,70.0,-,-,-,6.11
613,Jordan Hamilton Columbus,25, FW,,0(2),13,-,-,2.5,60.0,-,-,-,6.11
614,Renzo Zambrano Portland,27, DMC,,1(4),98,-,0.2,11.6,91.4,-,0.4,-,6.11
615,Jacob Shaffelburg Toronto,21, AM(L),,1(1),77,-,0.5,7.5,40.0,-,-,-,6.11
616,Daniel Vega San Jose,37, GK,,9,810,-,-,29.1,74.0,-,7.1,-,6.1
617,Joe Scally New York City FC,18, M(R),,1(3),70,-,0.3,8.0,84.4,0.3,0.8,-,6.1
618,Tomás Conechny Portland,23, AM(L),,3(5),184,-,0.4,8.9,77.5,0.1,0.5,-,6.09
619,Santiago Patiño Orlando City,24, Forward,,0(1),6,-,-,1.0,100.0,-,-,-,6.09
620,Emil Cuello L.A. Galaxy,24, Midfielder,,1(7),108,-,0.3,4.1,75.8,0.1,-,0.1,6.09
621,Jeizon Ramírez Salt Lake,20, Forward,,0(9),68,-,0.1,3.2,79.3,-,0.3,-,6.08
622,Rashawn Dally FC Cincinnati,24, FW,,0(4),68,-,-,3.3,61.5,-,0.3,-,6.08
623,Ryan Raposo Vancouver,22, Midfielder,,1(11),267,-,0.1,7.3,80.7,0.2,0.3,-,6.08
624,Federico Higuaín DC United,37, AM(C),,0(7),105,-,0.3,14.9,81.7,0.1,1.3,-,6.07
625,Ema Twumasi FC Dallas,24, D(R),,0(4),35,-,0.3,4.0,75.0,-,-,-,6.07
626,Brad Smith Seattle,27, D(L),M(L),1(3),127,-,0.3,16.0,81.3,0.3,0.3,-,6.07
627,Jack De Vries Philadelphia,19, Midfielder,,0(3),7,-,-,0.3,100.0,-,-,-,6.06
628,Andre Reynolds Chicago,20, Defender,,0(2),17,-,-,3.0,33.3,-,0.5,-,6.06
629,Federico Higuaín Inter Miami CF,37, AM(C),,0(4),21,-,-,6.3,88.0,-,0.5,-,6.06
630,Anthony Jackson-Hamel Montreal,28, FW,,2(3),177,-,0.2,9.0,60.0,-,0.2,-,6.05
631,Patrick Metcalfe Vancouver,23, Midfielder,,2(4),201,-,-,11.7,92.9,-,0.7,-,6.05
632,Foster Langsdorf Minnesota United,25, Forward,,0(1),10,-,1,6.0,83.3,-,-,-,6.05
633,Jordan Bender Orlando City,20, Midfielder,,1(1),47,-,1,5.0,60.0,0.5,-,-,6.04
634,Adrien Perez Los Angeles FC,26, Forward,,2(7),301,-,-,10.2,76.1,-,0.2,-,6.04
635,Brian Gutierrez Chicago,18, Midfielder,,0(6),27,-,0.2,2.3,57.1,0.2,-,-,6.03
636,Paul Arriola DC United,26, D(R),M(CR),0(1),21,-,-,16.0,62.5,-,-,-,6.03
637,Thomas McCabe FC Cincinnati,23, Midfielder,,0(1),12,-,-,13.0,100.0,-,-,-,6.03
638,Edwin Cerrillo FC Dallas,21, DMC,,0(2),17,-,-,2.5,80.0,-,-,-,6.03
639,Kyle Beckerman Salt Lake,39, DMC,,3(5),258,-,0.3,19.6,86.0,0.1,0.8,-,6.03
640,Cole Turner Philadelphia,20, Midfielder,,0(1),3,-,-,5,100,-,1,-,6.02
641,Danny Hoesen San Jose,30, AM(LR),FW,3(3),215,-,-,9.5,68.4,-,0.2,-,6.02
642,Justin Rennicks New England,22, Forward,,0(2),15,-,0.5,2,75,-,-,-,6.02
643,Tomás Martínez Houston,26, AM(CR),,3(6),308,-,0.2,22.1,86.9,-,1.2,-,6.02
644,Nico Lemoine Houston,21, Forward,,0(8),121,-,-,4.1,78.8,-,-,-,6.01
645,Maxime Crépeau Vancouver,27, GK,,2,180,-,-,34,75,-,7.5,-,6.01
646,Josh Sims New York,24, AM(LR),,0(2),45,-,-,8.5,82.4,-,-,-,6.01
647,Joshua Atencio Seattle,19, M(C),,0(4),10,-,-,6.8,92.6,-,0.3,-,6.01
648,Christopher Garcia Salt Lake,18, Forward,,0(1),1,-,-,1,100,-,-,-,6.0
649,Damiano Pecile Vancouver,19, Midfielder,,0(1),1,-,-,-,-,-,-,-,6.0
650,David Loera Orlando City,23, Forward,,0(2),15,-,-,1,100,-,-,-,6.0
651,Jerome Kiesewetter Inter Miami CF,28, AM(R),,0(1),1,-,-,1,-,-,-,-,6.0
652,Juan Pablo Torres New York City FC,22, Midfielder,,0(2),2,-,-,1,100,-,-,-,6.0
653,Justin Dhillon Seattle,26, Forward,,0(1),5,-,-,2,50,-,-,-,6.0
654,Milan Iloski Salt Lake,22, Forward,,0(1),1,-,-,-,-,-,-,-,6.0
655,Michael Mancienne New England,33, D(CLR),M(C),2(1),204,-,-,22.7,82.4,-,1,-,5.99
656,Jimmy McLaughlin FC Cincinnati,28, Midfielder,,0(1),1,-,-,-,-,-,-,-,5.99
657,Dante Sealy FC Dallas,18, Forward,,0(5),50,-,0.2,5.6,75,0.4,-,-,5.98
658,Zac MacMath Salt Lake,30, GK,,3,270,-,-,29.7,50.6,-,6.3,-,5.98
659,Wilfried Zahibo Houston,28, DMC,,2(2),119,-,-,14.8,81.4,-,-,-,5.94
660,Karifa Yao Montreal,21, Defender,,1(1),127,-,-,21.0,73.8,-,-,-,5.92
661,Tate Schmitt Salt Lake,24, Forward,,3(1),254,-,0.5,26.0,72.1,0.3,0.8,-,5.92
662,Joe Bendik Philadelphia,32, GK,,1(1),91,-,-,12.5,40.0,-,3,-,5.88
663,Erik Holt Salt Lake,25, D(C),,3(2),288,-,0.2,33.6,76.8,-,3.2,-,5.87
664,Jack Skahan San Jose,23, Midfielder,,0(1),11,-,-,9.0,88.9,-,2,-,5.87
665,Michael Salazar Houston,29, AM(R),,0(1),12,-,-,1.0,100.0,-,-,-,5.8
666,Bobby Edwards FC Cincinnati,26, Goalkeeper,,2,180,-,-,18.5,45.9,-,6.5,-,5.71
667,Mohamed Traore Los Angeles FC,19, Defender,,1,46,-,-,37.0,70.3,-,2,-,5.49
